30268026,83.95290145,28.2051203333333,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,""Dima M:2011-04-11"",""Dima M:2011-04-11"",""Dima M:2011-09-20"",arasure:2015-08-06}"
30268029,83.9517690857143,28.2060041714286,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,gps-newcomer:2009-11-22,""Dima M:2011-04-11"",""Dima M:2011-04-11"",""Dima M:2011-09-20"",arasure:2015-08-06}"
30268032,83.95146625,28.2059716833333,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,""Dima M:2011-04-11"",""Dima M:2011-04-11"",""Dima M:2011-09-20"",arasure:2015-08-06}"
30268037,83.9509369666667,28.2066687833333,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,gps-newcomer:2009-11-22,""Dima M:2011-04-11"",""Dima M:2011-04-11"",""Dima M:2011-09-20""}"
30268042,83.9494056333333,28.20651055,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,""Dima M:2011-04-11"",""Dima M:2011-04-11"",""Dima M:2011-09-20"",gvmsia:2013-09-25}"
30268048,83.94817106,28.20695974,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,""Dima M:2011-04-11"",""Dima M:2011-09-20"",gvmsia:2013-09-25}"
30268051,83.94814194,28.20796788,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,gps-newcomer:2009-11-22,""Dima M:2011-09-20"",gvmsia:2013-09-25}"
30268055,83.94638478,28.20826294,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,""Dima M:2011-04-11"",""Dima M:2011-09-20"",arasure:2015-08-06}"
30268057,83.9460818166667,28.2091193,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,gps-newcomer:2009-11-22,""Dima M:2011-04-11"",""Dima M:2011-09-20"",arasure:2015-08-06}"
30268061,83.94464472,28.2088698,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,""Dima M:2011-04-11"",""Dima M:2011-09-20"",arasure:2015-08-06}"
30268064,83.9439137,28.20806346,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,""Dima M:2011-04-11"",""Dima M:2011-09-20"",arasure:2015-08-06}"
30268067,83.94411552,28.20793394,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,""Dima M:2011-04-11"",""Dima M:2011-09-20"",arasure:2015-08-06}"
30268074,83.9436395,28.20779942,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,""Dima M:2011-04-11"",""Dima M:2011-09-20"",arasure:2015-08-06}"
30268076,83.94293998,28.2080652,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,""Dima M:2011-04-11"",""Dima M:2011-09-20"",arasure:2015-08-06}"
30268081,83.94267218,28.20929524,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,""Dima M:2011-04-11"",""Dima M:2011-09-20"",arasure:2015-08-06}"
30268082,83.94206922,28.20985074,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,""Dima M:2011-04-11"",""Dima M:2011-09-20"",arasure:2015-08-06}"
30268085,83.9422198,28.2121886,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,""Dima M:2011-04-11"",""Dima M:2011-09-20"",arasure:2015-08-06}"
30268087,83.9417562,28.21279502,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,""Dima M:2011-04-11"",""Dima M:2011-09-20"",arasure:2015-08-06}"
30268089,83.94079628,28.21274072,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,""Dima M:2011-04-11"",""Dima M:2011-09-20"",arasure:2015-08-06}"
30268092,83.93926,28.21018,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06}"
30268094,83.9387302333333,28.2102882666667,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,jot:2010-09-12}"
30268096,83.93804,28.20932,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06}"
30268099,83.9389567666667,28.2098642666667,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,jot:2010-09-12}"
30268101,83.93887,28.21065,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06}"
30268103,83.93947858,28.21248238,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,""Dima M:2011-04-11"",""Dima M:2011-09-20"",arasure:2015-08-06}"
30268106,83.938316575,28.213410425,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,""Dima M:2011-04-11"",""Dima M:2011-09-20""}"
30268108,83.93652948,28.21291506,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,""Dima M:2011-04-11"",""Dima M:2011-09-20"",arasure:2015-08-06}"
30268110,83.936705675,28.214306375,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,""Dima M:2011-04-11"",""Dima M:2011-09-20""}"
30268112,83.9359457,28.21504266,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,MichaelCollinson:2009-01-06,""Dima M:2011-04-11"",""Dima M:2011-09-20""}"
30268114,83.93498348,28.21448364,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,""Dima M:2011-04-11"",""Dima M:2011-09-20"",arasure:2015-08-06}"
30268116,83.93447448,28.21438246,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,""Dima M:2011-04-11"",""Dima M:2011-09-20"",arasure:2015-08-06}"
30268119,83.93446182,28.21347748,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,""Dima M:2011-04-11"",""Dima M:2011-09-20"",arasure:2015-08-06}"
30268121,83.93405084,28.2127886,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,""Dima M:2011-04-11"",""Dima M:2011-09-20"",arasure:2015-08-06}"
30268123,83.93337276,28.21291152,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,""Dima M:2011-04-11"",""Dima M:2011-09-20"",arasure:2015-08-06}"
30268126,83.93258608,28.2128002,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,""Dima M:2011-04-11"",""Dima M:2011-09-20"",arasure:2015-08-06}"
30268128,83.9310431,28.21358854,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,""Dima M:2011-04-11"",""Dima M:2011-09-20"",arasure:2015-08-06}"
30268130,83.931206775,28.214692225,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,""Dima M:2011-04-11"",""Dima M:2011-09-20""}"
30268132,83.930143475,28.215817375,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,""Dima M:2011-04-11"",""Dima M:2011-09-20""}"
